PRICE GROUP_ID,PRICE_POINT_ID,AMOUNT,CURRENCY,PRICING_RULE,PRICE_TYPE,MIN_QUANTITY,MAX_QUANTITY,VALID_FROM,VALID_UNTIL,PRICING_TIER,STATE
1602004,6838092,6250,EUR,RANGE,BASE_AMOUNT,101,251,"Wed, 02 Jul 2025 07:00:00 GMT","Wed, 09 Jul 2025 07:00:00 GMT",CORP EM,A
1602004,6838102,5875,EUR,RANGE,BASE_AMOUNT,251,,"Wed, 02 Jul 2025 07:00:00 GMT","Wed, 09 Jul 2025 07:00:00 GMT",CORP EM,A
1602004,6838112,9550,EUR,RANGE,BASE_AMOUNT,1,3,"Wed, 02 Jul 2025 07:00:00 GMT","Wed, 09 Jul 2025 07:00:00 GMT",CORP BASE PRICE,A
1602004,6838122,9275,EUR,RANGE,BASE_AMOUNT,3,11,"Wed, 02 Jul 2025 07:00:00 GMT","Wed, 09 Jul 2025 07:00:00 GMT",CORP BASE PRICE,A
1602004,6838132,9025,EUR,RANGE,BASE_AMOUNT,11,31,"Wed, 02 Jul 2025 07:00:00 GMT","Wed, 09 Jul 2025 07:00:00 GMT",CORP BASE PRICE,A
1602004,6838142,8475,EUR,RANGE,BASE_AMOUNT,31,51,"Wed, 02 Jul 2025 07:00:00 GMT","Wed, 09 Jul 2025 07:00:00 GMT",CORP BASE PRICE,A
1602004,6838152,8025,EUR,RANGE,BASE_AMOUNT,51,101,"Wed, 02 Jul 2025 07:00:00 GMT","Wed, 09 Jul 2025 07:00:00 GMT",CORP BASE PRICE,A
1602004,6838162,7650,EUR,RANGE,BASE_AMOUNT,101,251,"Wed, 02 Jul 2025 07:00:00 GMT","Wed, 09 Jul 2025 07:00:00 GMT",CORP BASE PRICE,A
1602004,6838172,7225,EUR,RANGE,BASE_AMOUNT,251,,"Wed, 02 Jul 2025 07:00:00 GMT","Wed, 09 Jul 2025 07:00:00 GMT",CORP BASE PRICE,A
1602004,6838182,9925,EUR,RANGE,BASE_AMOUNT,1,3,"Wed, 02 Jul 2025 07:00:00 GMT","Wed, 09 Jul 2025 07:00:00 GMT",CORP TIER 1 DSC,A
1602004,6838192,9625,EUR,RANGE,BASE_AMOUNT,3,11,"Wed, 02 Jul 2025 07:00:00 GMT","Wed, 09 Jul 2025 07:00:00 GMT",CORP TIER 1 DSC,A
1602004,6838202,8975,EUR,RANGE,BASE_AMOUNT,11,31,"Wed, 02 Jul 2025 07:00:00 GMT","Wed, 09 Jul 2025 07:00:00 GMT",CORP TIER 1 DSC,A
1602004,6838212,8475,EUR,RANGE,BASE_AMOUNT,31,51,"Wed, 02 Jul 2025 07:00:00 GMT","Wed, 09 Jul 2025 07:00:00 GMT",CORP TIER 1 DSC,A
1602004,6838222,7950,EUR,RANGE,BASE_AMOUNT,51,101,"Wed, 02 Jul 2025 07:00:00 GMT","Wed, 09 Jul 2025 07:00:00 GMT",CORP TIER 1 DSC,A
1602004,6838232,7600,EUR,RANGE,BASE_AMOUNT,101,251,"Wed, 02 Jul 2025 07:00:00 GMT","Wed, 09 Jul 2025 07:00:00 GMT",CORP TIER 1 DSC,A
1602004,6838242,7150,EUR,RANGE,BASE_AMOUNT,251,,"Wed, 02 Jul 2025 07:00:00 GMT","Wed, 09 Jul 2025 07:00:00 GMT",CORP TIER 1 DSC,A
1602004,6838252,10125,EUR,RANGE,BASE_AMOUNT,1,3,"Wed, 02 Jul 2025 07:00:00 GMT","Wed, 09 Jul 2025 07:00:00 GMT",CORP ARH TIER 1 DSC,A
1602004,6838262,9800,EUR,RANGE,BASE_AMOUNT,3,11,"Wed, 02 Jul 2025 07:00:00 GMT","Wed, 09 Jul 2025 07:00:00 GMT",CORP ARH TIER 1 DSC,A
1602004,6838272,9550,EUR,RANGE,BASE_AMOUNT,11,31,"Wed, 02 Jul 2025 07:00:00 GMT","Wed, 09 Jul 2025 07:00:00 GMT",CORP ARH TIER 1 DSC,A
1602004,6838282,9000,EUR,RANGE,BASE_AMOUNT,31,51,"Wed, 02 Jul 2025 07:00:00 GMT","Wed, 09 Jul 2025 07:00:00 GMT",CORP ARH TIER 1 DSC,A
1602004,6838292,8450,EUR,RANGE,BASE_AMOUNT,51,101,"Wed, 02 Jul 2025 07:00:00 GMT","Wed, 09 Jul 2025 07:00:00 GMT",CORP ARH TIER 1 DSC,A
1602004,6838302,8075,EUR,RANGE,BASE_AMOUNT,101,251,"Wed, 02 Jul 2025 07:00:00 GMT","Wed, 09 Jul 2025 07:00:00 GMT",CORP ARH TIER 1 DSC,A
1602004,6838312,7650,EUR,RANGE,BASE_AMOUNT,251,,"Wed, 02 Jul 2025 07:00:00 GMT","Wed, 09 Jul 2025 07:00:00 GMT",CORP ARH TIER 1 DSC,A
1602004,6838322,10600,EUR,RANGE,BASE_AMOUNT,1,3,"Wed, 02 Jul 2025 07:00:00 GMT","Wed, 09 Jul 2025 07:00:00 GMT",CORP TIER 1,A
1602004,6838332,10300,EUR,RANGE,BASE_AMOUNT,3,11,"Wed, 02 Jul 2025 07:00:00 GMT","Wed, 09 Jul 2025 07:00:00 GMT",CORP TIER 1,A
1602004,6838342,10025,EUR,RANGE,BASE_AMOUNT,11,31,"Wed, 02 Jul 2025 07:00:00 GMT","Wed, 09 Jul 2025 07:00:00 GMT",CORP TIER 1,A
1602004,6838352,9550,EUR,RANGE,BASE_AMOUNT,31,51,"Wed, 02 Jul 2025 07:00:00 GMT","Wed, 09 Jul 2025 07:00:00 GMT",CORP TIER 1,A
1602004,6838362,8950,EUR,RANGE,BASE_AMOUNT,51,101,"Wed, 02 Jul 2025 07:00:00 GMT","Wed, 09 Jul 2025 07:00:00 GMT",CORP TIER 1,A
1602004,6838372,8650,EUR,RANGE,BASE_AMOUNT,101,251,"Wed, 02 Jul 2025 07:00:00 GMT","Wed, 09 Jul 2025 07:00:00 GMT",CORP TIER 1,A
1602004,6838382,8150,EUR,RANGE,BASE_AMOUNT,251,,"Wed, 02 Jul 2025 07:00:00 GMT","Wed, 09 Jul 2025 07:00:00 GMT",CORP TIER 1,A
1602004,6838392,11325,EUR,RANGE,BASE_AMOUNT,1,3,"Wed, 02 Jul 2025 07:00:00 GMT","Wed, 09 Jul 2025 07:00:00 GMT",CORP TIER 2,A
1602004,6838402,10950,EUR,RANGE,BASE_AMOUNT,3,11,"Wed, 02 Jul 2025 07:00:00 GMT","Wed, 09 Jul 2025 07:00:00 GMT",CORP TIER 2,A
1602004,6838412,10625,EUR,RANGE,BASE_AMOUNT,11,31,"Wed, 02 Jul 2025 07:00:00 GMT","Wed, 09 Jul 2025 07:00:00 GMT",CORP TIER 2,A
1602004,6838422,10075,EUR,RANGE,BASE_AMOUNT,31,51,"Wed, 02 Jul 2025 07:00:00 GMT","Wed, 09 Jul 2025 07:00:00 GMT",CORP TIER 2,A
1602004,6838432,9475,EUR,RANGE,BASE_AMOUNT,51,101,"Wed, 02 Jul 2025 07:00:00 GMT","Wed, 09 Jul 2025 07:00:00 GMT",CORP TIER 2,A
1602004,6838442,9125,EUR,RANGE,BASE_AMOUNT,101,251,"Wed, 02 Jul 2025 07:00:00 GMT","Wed, 09 Jul 2025 07:00:00 GMT",CORP TIER 2,A
1602004,6838452,8575,EUR,RANGE,BASE_AMOUNT,251,,"Wed, 02 Jul 2025 07:00:00 GMT","Wed, 09 Jul 2025 07:00:00 GMT",CORP TIER 2,A
1602004,6863526,8075,EUR,RANGE,BASE_AMOUNT,1,3,"Wed, 09 Jul 2025 07:00:00 GMT",,CORP EM,A
1602004,6863536,7725,EUR,RANGE,BASE_AMOUNT,3,11,"Wed, 09 Jul 2025 07:00:00 GMT",,CORP EM,A
1602004,6863546,7450,EUR,RANGE,BASE_AMOUNT,11,31,"Wed, 09 Jul 2025 07:00:00 GMT",,CORP EM,A
1602004,6863556,6975,EUR,RANGE,BASE_AMOUNT,31,51,"Wed, 09 Jul 2025 07:00:00 GMT",,CORP EM,A
1602004,6863566,6625,EUR,RANGE,BASE_AMOUNT,51,101,"Wed, 09 Jul 2025 07:00:00 GMT",,CORP EM,A
1602004,6863576,6325,EUR,RANGE,BASE_AMOUNT,101,251,"Wed, 09 Jul 2025 07:00:00 GMT",,CORP EM,A
1602004,6863586,5950,EUR,RANGE,BASE_AMOUNT,251,,"Wed, 09 Jul 2025 07:00:00 GMT",,CORP EM,A
1602004,6863596,9650,EUR,RANGE,BASE_AMOUNT,1,3,"Wed, 09 Jul 2025 07:00:00 GMT",,CORP BASE PRICE,A
1602004,6863606,9375,EUR,RANGE,BASE_AMOUNT,3,11,"Wed, 09 Jul 2025 07:00:00 GMT",,CORP BASE PRICE,A
1602004,6863616,9100,EUR,RANGE,BASE_AMOUNT,11,31,"Wed, 09 Jul 2025 07:00:00 GMT",,CORP BASE PRICE,A
1602004,6863626,8550,EUR,RANGE,BASE_AMOUNT,31,51,"Wed, 09 Jul 2025 07:00:00 GMT",,CORP BASE PRICE,A
1602004,6863636,8100,EUR,RANGE,BASE_AMOUNT,51,101,"Wed, 09 Jul 2025 07:00:00 GMT",,CORP BASE PRICE,A
1602004,6863646,7725,EUR,RANGE,BASE_AMOUNT,101,251,"Wed, 09 Jul 2025 07:00:00 GMT",,CORP BASE PRICE,A
1602004,6863656,7300,EUR,RANGE,BASE_AMOUNT,251,,"Wed, 09 Jul 2025 07:00:00 GMT",,CORP BASE PRICE,A
1602004,6863666,10000,EUR,RANGE,BASE_AMOUNT,1,3,"Wed, 09 Jul 2025 07:00:00 GMT",,CORP TIER 1 DSC,A
1602004,6863676,9725,EUR,RANGE,BASE_AMOUNT,3,11,"Wed, 09 Jul 2025 07:00:00 GMT",,CORP TIER 1 DSC,A
1602004,6863686,9075,EUR,RANGE,BASE_AMOUNT,11,31,"Wed, 09 Jul 2025 07:00:00 GMT",,CORP TIER 1 DSC,A
1602004,6863696,8550,EUR,RANGE,BASE_AMOUNT,31,51,"Wed, 09 Jul 2025 07:00:00 GMT",,CORP TIER 1 DSC,A
1602004,6863706,8025,EUR,RANGE,BASE_AMOUNT,51,101,"Wed, 09 Jul 2025 07:00:00 GMT",,CORP TIER 1 DSC,A
1602004,6863716,7675,EUR,RANGE,BASE_AMOUNT,101,251,"Wed, 09 Jul 2025 07:00:00 GMT",,CORP TIER 1 DSC,A
1602004,6863726,7225,EUR,RANGE,BASE_AMOUNT,251,,"Wed, 09 Jul 2025 07:00:00 GMT",,CORP TIER 1 DSC,A
1602004,6863736,10225,EUR,RANGE,BASE_AMOUNT,1,3,"Wed, 09 Jul 2025 07:00:00 GMT",,CORP ARH TIER 1 DSC,A
1602004,6863746,9900,EUR,RANGE,BASE_AMOUNT,3,11,"Wed, 09 Jul 2025 07:00:00 GMT",,CORP ARH TIER 1 DSC,A
1602004,6863756,9650,EUR,RANGE,BASE_AMOUNT,11,31,"Wed, 09 Jul 2025 07:00:00 GMT",,CORP ARH TIER 1 DSC,A
1602004,6863766,9100,EUR,RANGE,BASE_AMOUNT,31,51,"Wed, 09 Jul 2025 07:00:00 GMT",,CORP ARH TIER 1 DSC,A
1602004,6863776,8550,EUR,RANGE,BASE_AMOUNT,51,101,"Wed, 09 Jul 2025 07:00:00 GMT",,CORP ARH TIER 1 DSC,A
1602004,6863786,8150,EUR,RANGE,BASE_AMOUNT,101,251,"Wed, 09 Jul 2025 07:00:00 GMT",,CORP ARH TIER 1 DSC,A
1602004,6863796,7725,EUR,RANGE,BASE_AMOUNT,251,,"Wed, 09 Jul 2025 07:00:00 GMT",,CORP ARH TIER 1 DSC,A
1602004,6863806,10700,EUR,RANGE,BASE_AMOUNT,1,3,"Wed, 09 Jul 2025 07:00:00 GMT",,CORP TIER 1,A
1602004,6863816,10400,EUR,RANGE,BASE_AMOUNT,3,11,"Wed, 09 Jul 2025 07:00:00 GMT",,CORP TIER 1,A
1602004,6863826,10125,EUR,RANGE,BASE_AMOUNT,11,31,"Wed, 09 Jul 2025 07:00:00 GMT",,CORP TIER 1,A
1602004,6863836,9625,EUR,RANGE,BASE_AMOUNT,31,51,"Wed, 09 Jul 2025 07:00:00 GMT",,CORP TIER 1,A
1602004,6863846,9050,EUR,RANGE,BASE_AMOUNT,51,101,"Wed, 09 Jul 2025 07:00:00 GMT",,CORP TIER 1,A
1602004,6863856,8725,EUR,RANGE,BASE_AMOUNT,101,251,"Wed, 09 Jul 2025 07:00:00 GMT",,CORP TIER 1,A
1602004,6863866,8250,EUR,RANGE,BASE_AMOUNT,251,,"Wed, 09 Jul 2025 07:00:00 GMT",,CORP TIER 1,A
1602004,6863876,11450,EUR,RANGE,BASE_AMOUNT,1,3,"Wed, 09 Jul 2025 07:00:00 GMT",,CORP TIER 2,A
1602004,6863886,11050,EUR,RANGE,BASE_AMOUNT,3,11,"Wed, 09 Jul 2025 07:00:00 GMT",,CORP TIER 2,A
1602004,6863896,10725,EUR,RANGE,BASE_AMOUNT,11,31,"Wed, 09 Jul 2025 07:00:00 GMT",,CORP TIER 2,A
1602004,6863906,10175,EUR,RANGE,BASE_AMOUNT,31,51,"Wed, 09 Jul 2025 07:00:00 GMT",,CORP TIER 2,A
1602004,6863916,9575,EUR,RANGE,BASE_AMOUNT,51,101,"Wed, 09 Jul 2025 07:00:00 GMT",,CORP TIER 2,A
1602004,6863926,9200,EUR,RANGE,BASE_AMOUNT,101,251,"Wed, 09 Jul 2025 07:00:00 GMT",,CORP TIER 2,A
1602004,6863936,8675,EUR,RANGE,BASE_AMOUNT,251,,"Wed, 09 Jul 2025 07:00:00 GMT",,CORP TIER 2,A
1602004,6421551,8000,GBP,RANGE,BASE_AMOUNT,1,3,"Sun, 02 Jul 2023 07:00:00 GMT","Tue, 02 Jul 2024 07:00:00 GMT",STFF,A
1602004,6421561,7650,GBP,RANGE,BASE_AMOUNT,3,11,"Sun, 02 Jul 2023 07:00:00 GMT","Tue, 02 Jul 2024 07:00:00 GMT",STFF,A
1602004,6421571,7240,GBP,RANGE,BASE_AMOUNT,11,31,"Sun, 02 Jul 2023 07:00:00 GMT","Tue, 02 Jul 2024 07:00:00 GMT",STFF,A
1602004,6421581,6680,GBP,RANGE,BASE_AMOUNT,31,51,"Sun, 02 Jul 2023 07:00:00 GMT","Tue, 02 Jul 2024 07:00:00 GMT",STFF,A
1602004,6421591,6425,GBP,RANGE,BASE_AMOUNT,51,101,"Sun, 02 Jul 2023 07:00:00 GMT","Tue, 02 Jul 2024 07:00:00 GMT",STFF,A
1602004,6421601,6020,GBP,RANGE,BASE_AMOUNT,101,251,"Sun, 02 Jul 2023 07:00:00 GMT","Tue, 02 Jul 2024 07:00:00 GMT",STFF,A
1602004,6421611,5635,GBP,RANGE,BASE_AMOUNT,251,,"Sun, 02 Jul 2023 07:00:00 GMT","Tue, 02 Jul 2024 07:00:00 GMT",STFF,A
1602004,6421621,8085,GBP,RANGE,BASE_AMOUNT,1,3,"Sun, 02 Jul 2023 07:00:00 GMT","Tue, 02 Jul 2024 07:00:00 GMT",CORP BASE PRICE,A
1602004,6421631,7725,GBP,RANGE,BASE_AMOUNT,3,11,"Sun, 02 Jul 2023 07:00:00 GMT","Tue, 02 Jul 2024 07:00:00 GMT",CORP BASE PRICE,A
1602004,6421641,7345,GBP,RANGE,BASE_AMOUNT,11,31,"Sun, 02 Jul 2023 07:00:00 GMT","Tue, 02 Jul 2024 07:00:00 GMT",CORP BASE PRICE,A
1602004,6421651,6760,GBP,RANGE,BASE_AMOUNT,31,51,"Sun, 02 Jul 2023 07:00:00 GMT","Tue, 02 Jul 2024 07:00:00 GMT",CORP BASE PRICE,A
1602004,6421661,6475,GBP,RANGE,BASE_AMOUNT,51,101,"Sun, 02 Jul 2023 07:00:00 GMT","Tue, 02 Jul 2024 07:00:00 GMT",CORP BASE PRICE,A
1602004,6421671,6120,GBP,RANGE,BASE_AMOUNT,101,251,"Sun, 02 Jul 2023 07:00:00 GMT","Tue, 02 Jul 2024 07:00:00 GMT",CORP BASE PRICE,A
1602004,6421681,5765,GBP,RANGE,BASE_AMOUNT,251,,"Sun, 02 Jul 2023 07:00:00 GMT","Tue, 02 Jul 2024 07:00:00 GMT",CORP BASE PRICE,A
1602004,6421691,8325,GBP,RANGE,BASE_AMOUNT,1,3,"Sun, 02 Jul 2023 07:00:00 GMT","Wed, 02 Jul 2025 07:00:00 GMT",CORP TIER 1 DSC,A
1602004,6421701,7999,GBP,RANGE,BASE_AMOUNT,3,11,"Sun, 02 Jul 2023 07:00:00 GMT","Wed, 02 Jul 2025 07:00:00 GMT",CORP TIER 1 DSC,A
1602004,6421711,7350,GBP,RANGE,BASE_AMOUNT,11,31,"Sun, 02 Jul 2023 07:00:00 GMT","Wed, 02 Jul 2025 07:00:00 GMT",CORP TIER 1 DSC,A
1602004,6421721,6700,GBP,RANGE,BASE_AMOUNT,31,51,"Sun, 02 Jul 2023 07:00:00 GMT","Wed, 02 Jul 2025 07:00:00 GMT",CORP TIER 1 DSC,A
1602004,6421731,6450,GBP,RANGE,BASE_AMOUNT,51,101,"Sun, 02 Jul 2023 07:00:00 GMT","Wed, 02 Jul 2025 07:00:00 GMT",CORP TIER 1 DSC,A
1602004,6421741,6100,GBP,RANGE,BASE_AMOUNT,101,251,"Sun, 02 Jul 2023 07:00:00 GMT","Wed, 02 Jul 2025 07:00:00 GMT",CORP TIER 1 DSC,A
1602004,6421751,5750,GBP,RANGE,BASE_AMOUNT,251,,"Sun, 02 Jul 2023 07:00:00 GMT","Wed, 02 Jul 2025 07:00:00 GMT",CORP TIER 1 DSC,A
1602004,6421761,8500,GBP,RANGE,BASE_AMOUNT,1,3,"Sun, 02 Jul 2023 07:00:00 GMT","Tue, 02 Jul 2024 07:00:00 GMT",CORP TIER 1,A
1602004,6421771,8160,GBP,RANGE,BASE_AMOUNT,3,11,"Sun, 02 Jul 2023 07:00:00 GMT","Tue, 02 Jul 2024 07:00:00 GMT",CORP TIER 1,A
1602004,6421781,7750,GBP,RANGE,BASE_AMOUNT,11,31,"Sun, 02 Jul 2023 07:00:00 GMT","Tue, 02 Jul 2024 07:00:00 GMT",CORP TIER 1,A
1602004,6421791,7140,GBP,RANGE,BASE_AMOUNT,31,51,"Sun, 02 Jul 2023 07:00:00 GMT","Tue, 02 Jul 2024 07:00:00 GMT",CORP TIER 1,A
1602004,6421801,6885,GBP,RANGE,BASE_AMOUNT,51,101,"Sun, 02 Jul 2023 07:00:00 GMT","Tue, 02 Jul 2024 07:00:00 GMT",CORP TIER 1,A
1602004,6421811,6475,GBP,RANGE,BASE_AMOUNT,101,251,"Sun, 02 Jul 2023 07:00:00 GMT","Tue, 02 Jul 2024 07:00:00 GMT",CORP TIER 1,A
1602004,6421821,6095,GBP,RANGE,BASE_AMOUNT,251,,"Sun, 02 Jul 2023 07:00:00 GMT","Tue, 02 Jul 2024 07:00:00 GMT",CORP TIER 1,A
1602004,6421831,9130,GBP,RANGE,BASE_AMOUNT,1,3,"Sun, 02 Jul 2023 07:00:00 GMT","Tue, 02 Jul 2024 07:00:00 GMT",CORP TIER 2,A
1602004,6421841,8770,GBP,RANGE,BASE_AMOUNT,3,11,"Sun, 02 Jul 2023 07:00:00 GMT","Tue, 02 Jul 2024 07:00:00 GMT",CORP TIER 2,A
1602004,6421851,8365,GBP,RANGE,BASE_AMOUNT,11,31,"Sun, 02 Jul 2023 07:00:00 GMT","Tue, 02 Jul 2024 07:00:00 GMT",CORP TIER 2,A
1602004,6421861,7675,GBP,RANGE,BASE_AMOUNT,31,51,"Sun, 02 Jul 2023 07:00:00 GMT","Tue, 02 Jul 2024 07:00:00 GMT",CORP TIER 2,A
1602004,6421871,7395,GBP,RANGE,BASE_AMOUNT,51,101,"Sun, 02 Jul 2023 07:00:00 GMT","Tue, 02 Jul 2024 07:00:00 GMT",CORP TIER 2,A
1602004,6421881,6935,GBP,RANGE,BASE_AMOUNT,101,251,"Sun, 02 Jul 2023 07:00:00 GMT","Tue, 02 Jul 2024 07:00:00 GMT",CORP TIER 2,A
1602004,6421891,6555,GBP,RANGE,BASE_AMOUNT,251,,"Sun, 02 Jul 2023 07:00:00 GMT","Tue, 02 Jul 2024 07:00:00 GMT",CORP TIER 2,A
1602004,6624874,8650,GBP,RANGE,BASE_AMOUNT,1,3,"Tue, 02 Jul 2024 07:00:00 GMT","Wed, 02 Jul 2025 07:00:00 GMT",STFF,A
1602004,6624884,8250,GBP,RANGE,BASE_AMOUNT,3,11,"Tue, 02 Jul 2024 07:00:00 GMT","Wed, 02 Jul 2025 07:00:00 GMT",STFF,A
1602004,6624894,7800,GBP,RANGE,BASE_AMOUNT,11,31,"Tue, 02 Jul 2024 07:00:00 GMT","Wed, 02 Jul 2025 07:00:00 GMT",STFF,A
1602004,6624904,7200,GBP,RANGE,BASE_AMOUNT,31,51,"Tue, 02 Jul 2024 07:00:00 GMT","Wed, 02 Jul 2025 07:00:00 GMT",STFF,A
1602004,6624914,6950,GBP,RANGE,BASE_AMOUNT,51,101,"Tue, 02 Jul 2024 07:00:00 GMT","Wed, 02 Jul 2025 07:00:00 GMT",STFF,A
1602004,6624924,6500,GBP,RANGE,BASE_AMOUNT,101,251,"Tue, 02 Jul 2024 07:00:00 GMT","Wed, 02 Jul 2025 07:00:00 GMT",STFF,A
1602004,6624934,6100,GBP,RANGE,BASE_AMOUNT,251,,"Tue, 02 Jul 2024 07:00:00 GMT","Wed, 02 Jul 2025 07:00:00 GMT",STFF,A
1602004,6624944,7150,GBP,RANGE,BASE_AMOUNT,1,3,"Tue, 02 Jul 2024 07:00:00 GMT","Wed, 02 Jul 2025 07:00:00 GMT",CORP EM,A
1602004,6624954,6750,GBP,RANGE,BASE_AMOUNT,3,11,"Tue, 02 Jul 2024 07:00:00 GMT","Wed, 02 Jul 2025 07:00:00 GMT",CORP EM,A
1602004,6624964,6400,GBP,RANGE,BASE_AMOUNT,11,31,"Tue, 02 Jul 2024 07:00:00 GMT","Wed, 02 Jul 2025 07:00:00 GMT",CORP EM,A
1602004,6624974,5950,GBP,RANGE,BASE_AMOUNT,31,51,"Tue, 02 Jul 2024 07:00:00 GMT","Wed, 02 Jul 2025 07:00:00 GMT",CORP EM,A
1602004,6624984,5725,GBP,RANGE,BASE_AMOUNT,51,101,"Tue, 02 Jul 2024 07:00:00 GMT","Wed, 02 Jul 2025 07:00:00 GMT",CORP EM,A
1602004,6624994,5375,GBP,RANGE,BASE_AMOUNT,101,251,"Tue, 02 Jul 2024 07:00:00 GMT","Wed, 02 Jul 2025 07:00:00 GMT",CORP EM,A
1602004,6625004,5100,GBP,RANGE,BASE_AMOUNT,251,,"Tue, 02 Jul 2024 07:00:00 GMT","Wed, 02 Jul 2025 07:00:00 GMT",CORP EM,A
1602004,6625014,8325,GBP,RANGE,BASE_AMOUNT,1,3,"Tue, 02 Jul 2024 07:00:00 GMT","Wed, 02 Jul 2025 07:00:00 GMT",CORP BASE PRICE,A
1602004,6625024,7995,GBP,RANGE,BASE_AMOUNT,3,11,"Tue, 02 Jul 2024 07:00:00 GMT","Wed, 02 Jul 2025 07:00:00 GMT",CORP BASE PRICE,A
1602004,6625034,7600,GBP,RANGE,BASE_AMOUNT,11,31,"Tue, 02 Jul 2024 07:00:00 GMT","Wed, 02 Jul 2025 07:00:00 GMT",CORP BASE PRICE,A
1602004,6625044,7025,GBP,RANGE,BASE_AMOUNT,31,51,"Tue, 02 Jul 2024 07:00:00 GMT","Wed, 02 Jul 2025 07:00:00 GMT",CORP BASE PRICE,A
1602004,6625054,6725,GBP,RANGE,BASE_AMOUNT,51,101,"Tue, 02 Jul 2024 07:00:00 GMT","Wed, 02 Jul 2025 07:00:00 GMT",CORP BASE PRICE,A
1602004,6625064,6375,GBP,RANGE,BASE_AMOUNT,101,251,"Tue, 02 Jul 2024 07:00:00 GMT","Wed, 02 Jul 2025 07:00:00 GMT",CORP BASE PRICE,A
1602004,6625074,6050,GBP,RANGE,BASE_AMOUNT,251,,"Tue, 02 Jul 2024 07:00:00 GMT","Wed, 02 Jul 2025 07:00:00 GMT",CORP BASE PRICE,A
1602004,6625084,8925,GBP,RANGE,BASE_AMOUNT,1,3,"Tue, 02 Jul 2024 07:00:00 GMT","Wed, 02 Jul 2025 07:00:00 GMT",CORP TIER 1,A
1602004,6625094,8575,GBP,RANGE,BASE_AMOUNT,3,11,"Tue, 02 Jul 2024 07:00:00 GMT","Wed, 02 Jul 2025 07:00:00 GMT",CORP TIER 1,A
1602004,6625104,8150,GBP,RANGE,BASE_AMOUNT,11,31,"Tue, 02 Jul 2024 07:00:00 GMT","Wed, 02 Jul 2025 07:00:00 GMT",CORP TIER 1,A
1602004,6625114,7500,GBP,RANGE,BASE_AMOUNT,31,51,"Tue, 02 Jul 2024 07:00:00 GMT","Wed, 02 Jul 2025 07:00:00 GMT",CORP TIER 1,A
1602004,6625124,7150,GBP,RANGE,BASE_AMOUNT,51,101,"Tue, 02 Jul 2024 07:00:00 GMT","Wed, 02 Jul 2025 07:00:00 GMT",CORP TIER 1,A
1602004,6625134,6750,GBP,RANGE,BASE_AMOUNT,101,251,"Tue, 02 Jul 2024 07:00:00 GMT","Wed, 02 Jul 2025 07:00:00 GMT",CORP TIER 1,A
1602004,6625144,6350,GBP,RANGE,BASE_AMOUNT,251,,"Tue, 02 Jul 2024 07:00:00 GMT","Wed, 02 Jul 2025 07:00:00 GMT",CORP TIER 1,A
1602004,6625154,9495,GBP,RANGE,BASE_AMOUNT,1,3,"Tue, 02 Jul 2024 07:00:00 GMT","Wed, 02 Jul 2025 07:00:00 GMT",CORP TIER 2,A
1602004,6625164,9125,GBP,RANGE,BASE_AMOUNT,3,11,"Tue, 02 Jul 2024 07:00:00 GMT","Wed, 02 Jul 2025 07:00:00 GMT",CORP TIER 2,A
1602004,6625174,8700,GBP,RANGE,BASE_AMOUNT,11,31,"Tue, 02 Jul 2024 07:00:00 GMT","Wed, 02 Jul 2025 07:00:00 GMT",CORP TIER 2,A
1602004,6625184,7995,GBP,RANGE,BASE_AMOUNT,31,51,"Tue, 02 Jul 2024 07:00:00 GMT","Wed, 02 Jul 2025 07:00:00 GMT",CORP TIER 2,A
1602004,6625194,7600,GBP,RANGE,BASE_AMOUNT,51,101,"Tue, 02 Jul 2024 07:00:00 GMT","Wed, 02 Jul 2025 07:00:00 GMT",CORP TIER 2,A
1602004,6625204,7150,GBP,RANGE,BASE_AMOUNT,101,251,"Tue, 02 Jul 2024 07:00:00 GMT","Wed, 02 Jul 2025 07:00:00 GMT",CORP TIER 2,A
1602004,6625214,6750,GBP,RANGE,BASE_AMOUNT,251,,"Tue, 02 Jul 2024 07:00:00 GMT","Wed, 02 Jul 2025 07:00:00 GMT",CORP TIER 2,A
1602004,6625224,8500,GBP,RANGE,BASE_AMOUNT,1,3,"Tue, 02 Jul 2024 07:00:00 GMT","Wed, 02 Jul 2025 07:00:00 GMT",CORP TIER 1,A
1602004,6625234,8160,GBP,RANGE,BASE_AMOUNT,3,11,"Tue, 02 Jul 2024 07:00:00 GMT","Wed, 02 Jul 2025 07:00:00 GMT",CORP TIER 1,A
1602004,6625244,7750,GBP,RANGE,BASE_AMOUNT,11,31,"Tue, 02 Jul 2024 07:00:00 GMT","Wed, 02 Jul 2025 07:00:00 GMT",CORP TIER 1,A
1602004,6625254,7140,GBP,RANGE,BASE_AMOUNT,31,51,"Tue, 02 Jul 2024 07:00:00 GMT","Wed, 02 Jul 2025 07:00:00 GMT",CORP TIER 1,A
1602004,6625264,6885,GBP,RANGE,BASE_AMOUNT,51,101,"Tue, 02 Jul 2024 07:00:00 GMT","Wed, 02 Jul 2025 07:00:00 GMT",CORP TIER 1,A
1602004,6625274,6475,GBP,RANGE,BASE_AMOUNT,101,251,"Tue, 02 Jul 2024 07:00:00 GMT","Wed, 02 Jul 2025 07:00:00 GMT",CORP TIER 1,A
